smiles,gap
CC1(COCCO1)C#N,0.28
c1c(c(c2n1CC2)N)O,0.2197
CC1COCC1CC#N,0.2935
C#CC(=NO)CCCO,0.2094
CCOCC,0.3414
O=CC1=CC(=O)ON=N1,0.147
COC(CO)C1(C)CC1,0.3168
CC1=CC2(O)C3OC1C23,0.2196
CCC(C)(O)CC1CO1,0.3195
CCC12CC1C(O)C=C2,0.2392
OC1COC2C1NC2=N,0.2628
O=C1OC2CC1C21CC1,0.2714
CC1OCC2(CO2)C1C,0.3217
c1c(c[nH]c1C2CC2)O,0.2217
OC12CC1(CC2)OC=O,0.2414
CC12CCC3CC1C3O2,0.319
C1OCC2C3C4C1C2N34,0.3103
CCCC12CCC1OC2,0.3053
CC1(CC(=O)C(=N1)N)C,0.1849
OC12C3COC1=NCC23,0.2124
CC1C2CC3N(C2)C13C,0.3148
CN=C(C=O)N(C)C=N,0.1456
O=C1NC=NCC11CN1,0.2257
CC12CC3(CO3)C1C2O,0.3271
CC(C)COC=O,0.2866
COC1CC1(CO)C#C,0.2759
OCCC1(CO1)C1CC1,0.3322
Cn1c(nc(n1)C=O)N,0.1952
[NH3+]C1C2CC2C1C([O-])=O,0.2696
CCOCC1CN1C,0.3053
CC12OC3C(C13)C2C=O,0.2081
C1NC11C=CC2CC12,0.2369
C1CNCC(=O)COC1,0.1944
CC#CC1(CCO)CN1,0.2692
COC1CN(C1)C(=O)N,0.2878
OCC1=CC(O)CC1O,0.251
COC12CC1(O)C1CC21,0.3025
O=CC12CCC1OCC2,0.2202
CC(C)CC(O)CC=O,0.2226
CCC1C2NC2C2CN12,0.29
CCOCC(CC)CO,0.324
O=C(C#C)C1C2CCC12,0.1924
CC12C3CC4C(OC14)C23,0.3256
OCC1CC2OC2CO1,0.3388
CC12CCC11OCC1O2,0.2839
c1c(=O)c(noc1N)N,0.1954
CNC(=O)C(=O)NC=O,0.1869
CC1C2OC2C11CO1,0.3253
CC1CC1C1=CC=NO1,0.2294
C(C=O)NC(=O)C=O,0.1729
CC1(C)OC(CO)C1O,0.2981
C1OC11CC2NC12,0.3059
N=C1OCC2=NC=CN12,0.223
OCCC(=O)CC1CO1,0.2339
c1c(ncnn1)NC=N,0.1721
CC1=CC(C=O)C(O)C1,0.2242
O=C1NC2=C(O1)N=NO2,0.1419
c1c(c2c([nH]1)nc[nH]2)O,0.2038
O=CC1C2CC(=O)C12,0.2142
CCC1(C)CC1CC#N,0.3181
CC1(C)CC(CO)O1,0.3191
COC1C2CC1(C2)C#N,0.2881
CC1(O)C2C3C2C2C3C12,0.2895
C1CCN(C1)C(=O)C#N,0.217
CC1CC2OC1C21CN1,0.3163
c1cc(oc1)C#CC=O,0.1588
CC#CC(C)NC(N)=O,0.2862
CC1COCC=C1C,0.2597
c1coc(n1)CN,0.2464
COC1CC2(CN2)C=C1,0.2426
c1ccc2c(c1)cco2,0.2031
O=C1OCC2CCNC12,0.242
OC1C2N(C=N)C1C2=O,0.2102
CC12OC1C1(CN1)C2O,0.3079
CC#CCC(C)(C)C#C,0.2882
CC1(C)C2C(O)C2C1O,0.2932
O=CC(CN1CC1)C#C,0.2128
CC1CN1C1=CC=CN1,0.2305
CC1OC(C=O)C1(C)C,0.2118
O=C1CC2C3CC3C2C1,0.2218
COCC#CC(=O)C#C,0.1914
CCC(C)C1CCOC1,0.3224
CCCNC(=O)C#CC,0.2324
CC#CC(=O)C1COC1,0.1954
NC1=NOC(OC=N)=C1,0.2206
N#CC1C2C=CCCN12,0.2324
CN(CC#C)C(=O)C#C,0.2233
OC1C2C1C(=O)C1CN21,0.2095
CCC(C)C1(O)COC1,0.3087
CCC1(C)C2OC(=N)C12,0.2727
NC(=O)OCC1CN1,0.3059
CC(C)C1(CC1)C2CC2,0.3375
O=C1CC2OC2C1=O,0.1483
O=C1NC2CN3CC1C23,0.2421
C1C2COC3CC(C3)C12,0.3151
CNc1c(nnn1C)N,0.2083
CC1NC1C1OCC=C1,0.2478
C1NC2C3CC12N=CO3,0.2264
NC(=O)C(OC=O)C#C,0.2544
CC12OC(=O)C1N1CC21,0.2444
c1nncn1CC=O,0.2012
O=C1CC2CC2C1,0.2233
OC12CC1CNC2C#N,0.2699
Cc1c(nc([nH]1)O)C=O,0.1894
CCCC(CC#N)OC,0.2922
c1cn(cc1O)CC#N,0.2114
C#CC12C=CC3OC1C23,0.2102
C#Cc1cc([nH]n1)C#N,0.2026
O=C1OCC1CC1CC1,0.2806
CC1=CC2(C)OC3C1C23,0.2316
CCC12CCC(=O)C1N2,0.2191
CCc1cc(n(c1)C)N,0.2343
CCC1C(O)C1C(C)O,0.3071
COC1C(O)C1C(C)O,0.2914
C1CC23COC4C2CC134,0.2963
[NH3+]C1(CC1CO)C([O-])=O,0.2669
CC12OC1COC1CC21,0.335
OC1CC1OCC=O,0.2058
OC1COC2OC=NC12,0.2585
CC1CC(O)COC1C,0.3117
OC1C2CC3(CC3)CC12,0.3077
CC1(C)C2C3C2C2C3N12,0.2964
C#Cc1[nH]ccn1,0.2049
c1cc(=O)ncnc1O,0.1731
CN(C)C1C(O)CC1=O,0.2064
CC(C)OC1(CC1)C#N,0.2921
Cc1coc2c1cco2,0.2248
CC(C)C(O)C(C)O,0.3169
CCC(CC)C1(CC1)O,0.2997
FC1=CC(=N)NN=C1F,0.1591
CN1CC2(CC2C#N)C1,0.2505
N=COC1=NON=C1,0.2244
CCCC1C2C3OC2C13,0.3055
Cc1c2c(nc[nH]2)n[nH]1,0.2081
NC(CNC=[NH2+])C([O-])=O,0.2553
O=CC12COC1CCO2,0.2156
OC1C2OC3C2COC13,0.2927
CC1OC(=O)C1N1CC1,0.241
CC12C3CC1(OC23)C#N,0.2479
CCN=CN1CC1C#N,0.2485
CCC1C2C3CC3C12,0.2831
O=CC1C=CC2OCC12,0.2135
CN1CC1C([NH3+])C([O-])=O,0.2549
C1C2CCC3OCOC123,0.3177
C#Cc1ccc(cc1)F,0.202
c1c(oc(=O)c(n1)N)O,0.149
CC(=O)C1(CCN1)C=O,0.194
CC(=O)Nc1cnco1,0.2418
C(c1nnn(n1)C=O)N,0.1702
COc1c(c[nH]n1)O,0.2317
CC1=CCC(O)C11CO1,0.2471
CCOCC1(C)CN1C,0.3004
C1CC12CCN=CO2,0.268
CC12CC1C(C2)NC=O,0.2766
CC1(CC#C)CC1CO,0.3085
CC12CC3(CC(=O)C13)C2,0.2177
c1c(c2c(o1)nco2)N,0.1897
CC12CN(CC1)C2C#N,0.2547
CC1(OCC=C1)C(N)=O,0.23
C1NC1C12OC3C1NC23,0.2874
C(C1CO1)C1=CN=NO1,0.2331
OC1CCOC1C1CO1,0.3272
COCC1(O)CN2CC12,0.2984
CCC(C)C#CC#C,0.2315
CC1C2C3C4C2CC1N34,0.3281
CC1=NNC(O)=CC1=N,0.1822
NC(=O)C1COCCO1,0.2725
Cn1ccnc1COC,0.2395
COCC1CC(=O)C1O,0.2222
CCC(NC(N)=O)C#C,0.2847
C1CC(=NO)C=C1CO,0.1914
CC1(CN1)C1(CC1)C=O,0.2264
C#CCc1c[nH]nc1O,0.2471
CN(C=O)C(=O)CC=O,0.2163
CC1OC2C(O1)C2C#C,0.2751
CCOCCC#CC#N,0.2333
CC1OC=NC11CC1O,0.2502
NC(=N)C(=O)CC1CN1,0.1794
OCC1OC2CC1C2O,0.3008
C1C2C=CC3OC3CN12,0.2274
OCC(=O)C1C(O)C1O,0.2053
C1OC23COC12CC=C3,0.2488
CCC12OC1C1C2N1C,0.267
COCCOC1CCC1,0.3244
c1c2c([nH]n1)C=CCO2,0.1695
CC1C2OC=NC12CO,0.2505
Cn1cc(c(c1N)N)O,0.2281
CC(=O)N(CC=O)C=N,0.2162
CC(C)C(=O)C1COC1,0.2265
N=C1CC2CC(C2)CO1,0.2716
C#CC1C2CC1(C2)C#C,0.2749
CCCC1(CN1)C(N)=O,0.2648
CC1(O)CN2C3CC3C12,0.2792
CC1OC2(C)CCC1C2,0.3127
C1OC11CC=CC1,0.2683
FC1=CC=COC1=N,0.169
C1CC(=O)C(=O)C=C1,0.1491
COC(=O)C#CC1CC1,0.2295
NC(=O)C12CNC1CN2,0.2461
CNC(=O)C1=CCCC1,0.2215
CC12CC3C(C#C)C1N23,0.284
CC1CC2C(C#C)C12,0.2905
CC12CCC11CC2CC1,0.3074
COc1cnc(cn1)O,0.1747
CCC(OC)C#N,0.3045
CCC1CC1OC(N)=O,0.315
C#CCCCC1(CC1)O,0.3103
COC1COCC1=O,0.1968
CC(=O)N(C)CCO,0.2571
CNC(C(N)=[NH2+])C([O-])=O,0.2245
NC(=O)C1OC1CCO,0.2623
COCC(O)CCC#C,0.3145
Cc1cc(=O)ncn1C,0.2047
N#CC1CC(C1)C1CO1,0.3114
CC1=CCC=CC=CC1,0.1853
OCC1CC2(O)CC2O1,0.3059
CC(=O)CC1C2COC12,0.2293
CC1CC=C(C)C(O)C1,0.2592
C#CC1CC23CC(C2)C13,0.277
CC1CC1C(=O)C(N)=O,0.1759
OC1(C#N)C2C3NC3C12,0.2611
CC12C3NC(=CC1=O)C23,0.1533
c1c(oc(=O)o1)C(=O)N,0.2114
O=CC12CN1CCC=C2,0.2075
c1nc(=O)nc(o1)F,0.2179
NC(=N)N1C2CC2C1=O,0.223
CC1C2NC2C1=NO,0.2394
CC1(C)C(O)C11COC1,0.3018
COC(C)CC(=O)CO,0.2393
CCC1N2CC1(C2)C=O,0.1888
CCC1=CCC(C)C1,0.2579
c1cnc(cc1C=O)O,0.1698
CC1N=C(C)NC1=O,0.2327
N=C1NC(=O)NC(=O)N1,0.2607
OC12CC3(C#C)C1OC23,0.2648
CC1CNC(=O)C(=N)N1,0.2042
CCC(CC=O)C1CO1,0.2282
CC1(NC1C(N)=O)C#N,0.249
CC12C3C1C1CC2CC31,0.3489
CC(=O)NC1CC2NC12,0.2724
CN1C2CC(C)(CO)C12,0.2877
CN(C=O)C(=N)CCO,0.2311
Cn1ccnc1N2CC2,0.2443
CN=COC1C(O)C1O,0.2651
C1CC1(C#N)NC=O,0.2689
CC1(CC(=O)C1)C#C,0.2198
CC(O)CCC(C)C=O,0.2264
O=C1NC2CNC(=O)C12,0.2559
CC1NC1C(=O)C#N,0.1897
CCC1C2CN2CC1O,0.2834
ON=C1C2CN2C1C=O,0.1919
CC(C)CCC(=O)OC,0.2866
CC12CC3C1OC23,0.3118
OCCC(OC=O)C=O,0.2212
OCCC12CC1C(=O)N2,0.2549
N=C1NC2C(CC2=O)O1,0.182
NC=[NH+]CC(C=O)=N[O-],0.1599
CCc1c(c[nH]n1)C#N,0.2405
CC12CN1C(=NC2)C#N,0.2025
CC1(C2CC1C2)N1CC1,0.3107
CC1CC(=O)C1C#C,0.2148
CC12CC=C(CO)C1O2,0.2447
CCCOC(CO)CO,0.3218
OC1C(=N)OCOC1=O,0.2556
CC(N1CC1)C(=O)C=O,0.1483
CC12CN3CC1C23C#N,0.248
CC1OC=NCC2NC12,0.2652
CC1=CC2(C)OCC2C1,0.2506
CC1C2OC2(C)C11CC1,0.3229
C[NH+](C)CCCC([O-])=O,0.2712
OC12CC1C1CC(=O)C21,0.2045
OC1C2C3CC3C1C2=O,0.2285
CC(C=O)C1CC1C#C,0.2237
O=CC1NC1(C#C)C#C,0.2051
OCC1=CCC2OC2C1,0.2628
CC1C2CC1C(=O)C2C,0.2254
COC12CC3C1C=CC23,0.2257
CC1OC2C1N1CC21C,0.2877
OC12CC(C1)(C2)C=O,0.2233
[N-]1[NH+]=CN=C2N=CN=C12,0.1738
OC1COC2C3CC1C23,0.2985
C1C=CC2OCCCC12,0.2521
OC12CC1C1OC1CC2,0.3179
CC#CCN(C=N)C=O,0.2228
CC1C2C(O)C1C2O,0.3167
C1C(=CC(=O)C(=O)N1)N,0.1741
O=C1OC23CC(C2)CC13,0.2761
NC(N)=[NH+][C-](C#C)C#N,0.1407
CCN=COCC(C)O,0.2724
CC1=C(F)C=COC1=N,0.1728
CC(C)C(CO)CCO,0.3253
C1OC2CC1N=COC2,0.2688
CC1NC(=O)C(C)C1O,0.2717
c1cc(=O)oc(c1N)N,0.1629
CC1CC2CCC1O2,0.3253
CC1C2C3C1OC23CO,0.298
CC1CC2OC2C11CC1,0.3386
C#CC12C3CN1CC2N3,0.2372
CC(O)C1(O)C(C)C1C,0.3102
C1CCOC(=NC1)C#N,0.2197
COC1C2OCCC12C,0.2984
O=CCOC1CC1C#N,0.229
CC(OC(=O)C=O)C#C,0.1793
CC1C2C3C4CN4C2C13,0.3209
NC1C2N3CC3C12C#N,0.2423
O=CC1C2OC=NC12,0.2207
OCCC1C2OC=NC12,0.256
CN=C1C(=O)OCCN1,0.1855
CC1(O)C=CCC1C#C,0.2632
CC1OC11CCCC1=O,0.2036
OCCC1OC1C#N,0.2702
OC1C2[NH2+]CC12C([O-])=O,0.1671
COC(C)CCC=O,0.2301
Cc1c(cn[nH]1)CO,0.2494
CC12CC3N1C2C3(C)O,0.3099
CC1(CCOC1=N)C=O,0.2264
OC12CCOC11CC2C1,0.2987
C1COC2(C1=O)CC2,0.2152
CC12OC(C3NC13)C2O,0.2856
CN1C2C3NC2(C=O)C13,0.1757
CCN=C(C(=O)CO)N,0.183
CC(OC=N)C(C)=NO,0.2517
C1CN1CC#CC(=O)N,0.2197
CC1C2C(O)C2(O)C1=O,0.2241
Cn1cncnc1=O,0.2025
CC1(C)C2CC(=O)C12C,0.2275
c1c(c([nH]n1)N)N(=O)=O,0.1728
CN1C2CCC22OCC12,0.2644
CC1C2CC1(CC#C)O2,0.2829
N#CC1COC2CC1C2,0.2855
CC12CC3(CO)CC1N23,0.3219
OCC1OC(=N)C1O,0.2725
CC12CC(O)C1CC=C2,0.2581
CCC(C=O)C#CC,0.2163
C#CC1NC1CN1CC1,0.2652
O=C1CCC1NCC#N,0.2048
c1c2cnnn2ncn1,0.1762
CC12CC1C1CC(C2)O1,0.322
CC1=C(NN=N1)C1CN1,0.2384
CC1(CCC1)NC=O,0.2764
C1CN2C1=CCOC2=O,0.2263
C#CCC(=O)C#CCO,0.2059
COC1C2OCC12OC,0.2907
OCC1=CC2C3CC1C23,0.2351
COc1cnc(o1)OC,0.2381
CC#CC1(CC1)COC,0.2865
CCc1nccc(=O)o1,0.1956
OCC1CC1CC1CC1,0.3346
CC1=CC(C)(O)C2CC12,0.2432
CC1(C)OC2CC(O)C12,0.3031
CCCc1cc(n[nH]1)N,0.2319
COCC1CCC1=NO,0.2434
CC12CC3CC(O1)C23O,0.3007
CCOC(C=O)C(C)O,0.2134
C1C2CC3NC3C=CC12,0.2552
CCC1CC(C1)C(C)=O,0.2309
OC1CC2C3OCC1C23,0.2972
CC1C2CCC12C#C,0.2673
O1C2C1C1C3OC1C23,0.3012
C1C2COC3OC=NC123,0.2515
CC12CC(C)(C#C)C1O2,0.2919
C1C2CC3C4CC1C2C34,0.3296
OC12C3CCC1CCC23,0.3169
C1CC1(C2CC(=O)C2)O,0.2232
O=CC12C3OC1C=CC23,0.2077
CC1(O)CCC1OC=O,0.28
CC1=CCC(=NO)C1O,0.2412
CN1CC(C#N)C(=O)C1,0.1836
CC1(O)CC=CC1CO,0.2615
CC(C#C)(C#C)OC=O,0.2634
OC1C23COC12C=CC3,0.2293
CC(O)C1C2OC1C=C2,0.2353
CC1C(CC1=NO)C#C,0.2505
ON=C1C2CC1(N2)C#C,0.247
COC1OC2CC2C1C,0.3224
CC(=NCCC#C)OC,0.2739
NC(C#N)C1=CC=NO1,0.2325
CC1OC1(CO)CCO,0.332
OC12CC3CC1C23C#C,0.2588
CC(C)NC(=O)C,0.2786
CC1(O)C2OC3C2C13O,0.2821
CC12CC3(O)C(OC1)C23,0.3001
Cc1c(cno1)CO,0.2419
CC1CN(C)C(=O)C=C1,0.2015
CC1(O)CC1CC#C,0.3038
COC1(C)C2CC2C1C,0.3217
CC1CC(O)C11CO1,0.3101
CCC12CC1C1CC2O1,0.3274
CC(O)C(C)CC#N,0.324
COCC1CCC(=O)O1,0.2787
O=C1CC2CCN2C=C1,0.1776
Cc1c(cn(n1)C)NC,0.2177
Cc1c(ocn1)NC=O,0.2108
OCC12CCC3CN1C23,0.3165
CC1(CCO)OC1C#C,0.2732
CC1(C)C2CCC1CC2,0.3503
CC(O)C1(C)OCC=C1,0.2456
CC12NC1CC=C2,0.2462
CC(=O)C12CCC1(C)O2,0.2212
CC1CC=C(C)C1C=O,0.2062
OC1=C2C3CC3N2C=C1,0.2062
c1c([nH]c(c1O)N)C=O,0.1573
CC(OC(=N)C=O)C#C,0.1903
c1c(nnn1C=O)N,0.1653
COC1CC(C)C11CC1,0.3251
OC12CC3(O)CC1C2C3,0.3121
c1c(nc([nH]1)N)NC=O,0.2036
CCOC(=N)C1(O)CC1,0.2642
COCC1OC2CC12,0.3069
CC12C3OC3C1OC2=O,0.2685
OC12CC3C1C2C3C#C,0.2959
CC1NC11C2OC2C1=O,0.2084
c1nc(n(n1)CCO)O,0.2636
O=C1OC23CCC12NC3,0.2349
CC1CC2CC2C(=N)O1,0.2727
OC1(CCC=CC1)C=O,0.2071
N=C1OC2COC12,0.2649
OC1CCC1CC#N,0.3135
C1CC(=C(C1)C#N)C#N,0.189
C1C2C3C1C1(COC1)N23,0.3191
OC1(CC1)C(C#C)C#N,0.2796
C#Cc1cn[nH]c1CO,0.2243
N=C1OCC2CC12,0.2792
CCC1(O)CC1C1CC1,0.3164
OCC(O)(CC#N)C#C,0.2933
C1C2OC34CN(C3)C1C24,0.2552
CC1N(C)C2CC12C#N,0.2441
OC12CCCC1NC2=O,0.272
CC1C2N1CC2=O,0.2179
CCC1CC(C)C(=O)O1,0.2776
C1OC2C=CC1C=C2,0.222
CC#CC(CO)NC=O,0.2743
CCn1cc(nn1)C#C,0.2268
c1c(nc(=O)oc1N)N,0.2057
O=C1NC2CC(C2)N1,0.2861
CCC(CC)(CC#N)O,0.3111
CC(C)C1OC1CO,0.3364
OCC1CCC=CCO1,0.263
N=COC1C2CC1OC2,0.2586
NC1=NOC(=N1)C1CN1,0.2191
[O-]C(=O)C1=CC(=[NH2+])NC1,0.1051
CC1(CC1C1CN1)C#N,0.2877
CC12CC(O)C1(O2)C#C,0.2584
Cc1cc(c(o1)N)O,0.2107
COc1cc2n(c1)CC2,0.2312
N=C1OC2C1NC21CC1,0.2498
CC1(CC=O)CC(=O)O1,0.2247
CC1(O)C(O)C1C(N)=O,0.2475
CN=COCC1NC1C,0.2714
c1cncnc1N2CC2,0.2139
C#Cc1c(cc([nH]1)N)N,0.1828
OC1C(C#N)C11CCN1,0.2573
c1coc2c1c(no2)O,0.2344
C1OCC23NC12CC=C3,0.2268
CC(=O)C1CC1CC=O,0.2186
OCC12C3C1N1C3CC21,0.2785
CC1C2C3CN1C23C#C,0.2526
CCC(CO)C(C)=O,0.2293
CC1NC=CC(=O)C1C,0.1879
CCC1(C)CC(=O)CO1,0.2188
COCCC(OC)C#C,0.2863
C1OC2CCCCC12,0.3219
CN1CC11COC(=O)C1,0.2563
C1C(CN1C(=O)N)C=O,0.2078
OCC12CCC1CC2=O,0.2165
CCCCC(C)CO,0.341
CC1C2CN1C2C1CN1,0.3081
C1C=C(C(=O)C1=O)C=O,0.133
CC(C)C(C=O)N1CC1,0.2199
CC#CCC#CCC#C,0.2811
CC12CCC1C2CCO,0.3222
CN1CCOC(CO)C1,0.301
CC1=NCC(OC=O)O1,0.2631
C1C2OC1C1OC1C=C2,0.2279
CC1NC(=O)C11COC1,0.2696
CC12CCC1(OC2)C#C,0.2626
O=C1NC2CNC2C1=O,0.1633
c1c(c(no1)N)N2CC2,0.2257
OCC12COCC1N2,0.3287
O=C1NC2CC1CC=C2,0.2336
CC1C(O)C2COC12C,0.3039
CCCC1(C)OC1C,0.3431
CCOC(=NC)C(C)C,0.2746
Cc1c(cc(o1)C#C)O,0.1786
CC(C)(C=O)C#CC=O,0.1932
CCC(=O)C1(CC1)O,0.226
Cc1c([nH]nc1OC)O,0.2553
CCC1C2OC2(C)C1=O,0.2111
CCC1CNCC(=O)N1,0.246
CC1C2CC2(C)C1=O,0.226
C#CCC1NC11CCC1,0.2975
OC12CC1N1C3CC1C23,0.2874
C(c1c(n[nH]n1)C=O)O,0.1933
C1C2C3C4C=CC13C24,0.2218
OC1COCC1OC=N,0.2704
CC1=C(C(=O)CC1=O)N,0.1648
OC1C(O)C11OC2CC12,0.268
O=CN1CC2CC2C=C1,0.2059
CC#CC12CC1C(=N)O2,0.2455
C1CC2OCOCC12,0.3371
OC1C(=O)N2CC12C=O,0.1923
CCc1c[nH]nn1,0.2519
CC1COC1C1(O)CC1,0.3078
C1NC11C2OC1C=C2,0.2318
CC(C#N)C(C)C#N,0.338
ON=C1C2OC2C2OC12,0.2327
C#Cc1c[nH]cc1C#N,0.2138
CC1C(=O)CCC1=O,0.1987
CC1=C2C=CC3C2N3C1,0.1712
O=C1C2C=CC3C2N13,0.2094
[NH3+]C1(CC1C#C)C([O-])=O,0.2504
NC(=O)C1(CC#C)CN1,0.2638
CC1OC(N)=NC1C#N,0.2697
CC1C2COC11CCC21,0.3005
CC12CCN1C(=O)C=C2,0.206
C1OC1C1=COC=N1,0.2401
CCc1nc(co1)C=O,0.2019
CNc1coc(n1)C#N,0.1645
CN=COCC(=O)N,0.2472
ON=C1CC=CC11CN1,0.2186
CC12NC(=O)C1C2O,0.2533
CN1CC2(O)C(O)C12,0.2595
NC1=CC(=O)NC(=N)O1,0.2158
CC(=O)CN1C2CC1C2,0.2185
C#CCC1(CC1)C1CO1,0.311
CC1NC(=O)CC1C#C,0.2695
CCC(C)C=O,0.227
CN1CC2(CC12)OC=N,0.2349
OCCC1OC1CC#C,0.3109
CC1C2OCC12CC=O,0.2088
CC(CO)CC1CN1C,0.2957
CC1(CC1)C1(C)CCO1,0.3262
CNc1c(cn[nH]1)O,0.2265
CC12CC(C)(C1)N=CO2,0.2667
Cc1c(cco1)C(=O)N,0.2136
OC1(C#N)C2CCC1N2,0.2616
CC1=CC(C)(C)CC1O,0.2599
C1CC11CC2=CCOC12,0.2338
CCN(C(C)C)C(=O)C,0.2654
COC1CC(O)CC1=O,0.2001
CC(=O)C1CN1,0.2334
CCN1C(C)C1(C)C=O,0.2101
NC1=[NH+]C(=CN1)C([O-])=O,0.1749
OC12CC1CCC1NC21,0.3028
OC12CC1C1(NC21)C#C,0.2348
OC1CCC2NC1C2=O,0.2244
O=C1CC2C3C4C2C1N34,0.2082
OC1CC2OC12C1CO1,0.3118
CNC(=O)C1OC1C=O,0.2109
CC1(CO)CC(O1)C#N,0.2664
CCC#CC(=O)OC,0.2342
O=CC12CNC1CN2,0.1956
CC1C2CC(C)C12CO,0.3152
COCC(C)C(O)C=O,0.2158
CC#CC(=O)NC(=O)N,0.2136
CC1CN=COC1C=O,0.2105
CC1CCN2CC2CO1,0.299
OC1C2CN3C2C13C#C,0.2699
CC1CN2CC12CCO,0.3081
CC12NC3(C#C)C1OC23,0.2573
C1C2OC3C=CCC3C12,0.2455
CCC12CC1CCC2=O,0.2251
CC1(C)NC1(C)CCO,0.2877
OCC1NC(C#C)C1=O,0.2067
N=C1OCC1CCC=O,0.2288
CCn1cc(nc1)C#C,0.2194
CC12CCC1C(C2)C#C,0.2985
COC1CC2OCC2O1,0.3305
CC12CC(C=C1)C2=O,0.2463
CC(O)(C#C)C(O)C#N,0.2789
CCC12CC1CN=CO2,0.2712
OC1CCOC2COC12,0.3128
COC=NCC(=O)C=O,0.149
COCC(C)C#CC=O,0.205
C1NC1C1CCN=CO1,0.2728
OC(CC=O)C#CC#C,0.2083
CC1(CCC(=N)O1)C#C,0.2835
ON=C(CC=O)C1CN1,0.1902
CN1CC1C(=O)C(N)=O,0.1576
COC1CNC=CC1=O,0.1847
Cc1c(n[nH]c1C#N)C,0.2196
c1c(c(no1)CO)C=O,0.1982
O=C(CC1CN1)C1CN1,0.216
c1c[nH]c(c1O)N2CC2,0.221
CN1CC1(C=O)C=O,0.1929
C1CN2C3C4NC3C24C1,0.2817
CN=C1OC2C3CC2C13,0.2671
CC1CC2OCOC2C1,0.3214
C1C2CC3C=CCOC123,0.248
CC1CCN=C(O1)C=O,0.1944
CC1OC1CC#N,0.3121
CCCC1(O)CC1(C)C,0.3208
N=C1N=COC(=O)C=N1,0.1782
CN(CC1(CC1)O)C=O,0.2665
CC1OC=NCC1C=O,0.2193
OCC1CCOCC=C1,0.2605
c1c(n[nH]n1)NCC#N,0.2202
OCC12CC1CCO2,0.3172
CC1OC1C1OC2CC12,0.3031
CC(=O)C1CC11CCC1,0.2309
NC1=CC(=N)OC11CC1,0.2045
OC1COCC2(CN2)C1,0.3049
CCC(C#N)C1CN1C,0.2688
C#CC(C#N)C1COC1,0.2678
N#CC1C2C3N2CC=C13,0.1631
Cn1cc(cn1)CCO,0.2533
CC1=CC(=O)CC11CO1,0.1895
CC1OC2CC2C1C#C,0.2824
CC1CC2C(O)C12CO,0.3155
CCN=C1CCO1,0.2782
OC12C3C1C1=CC2OC31,0.1863
OC1CCC2(NC12)C=O,0.221
CC1(CC#C)CN1C=O,0.2529
CCC(=O)CC1NC1C,0.2296
CC1(C)OCC(CO)O1,0.3269
OC1C2CC1C1CC2O1,0.3077
N=C1CC(N1)(C#N)C#N,0.2432
CC1(O)C2CCOCC12,0.3147
OC12CN(C1)CCC2=O,0.199
COc1ncn(n1)C=O,0.1931
C#CCC#CC#CC#N,0.1922
CC1(C)C2CCCC12C,0.3249
O=C1CCN2CC2CO1,0.258
O=C1CC2N1CC21CO1,0.2394
O=C1CC2C3CCC1N23,0.2107
CN1C2CCC3(CN3)C12,0.2894
C1CC2(C1)CN(C2)C=O,0.266
CN(C=NCC#N)C=O,0.2364
N#CC1C2CN3CC2C13,0.2627
OC12CC1OC(=N)C2,0.2705
CC1OC(=N)C11CC1,0.2816
CCC(N)(C#C)C#N,0.2702
CC12CC1CC(O)C2=O,0.2118
C1CC2C=CCCC2O1,0.2609
CC1N2C(=N)OCC12C,0.2796
OCC(CC1CC1)C#N,0.3055
O=CC1=NCC2CCN12,0.1646
CCC12C3C1C1C3OC21,0.3231
CC1CC(C)C(=O)CN1,0.1966
Cc1cn(c(n1)C#N)C,0.2027
O=CNCC12CC(C1)C2,0.283
OC1CC2(O)CC1C=C2,0.2536
CC1CC1N=C1CCO1,0.2546
CC12NC3(C=O)C1NC23,0.1884
CC(=O)N1C2CCC12C,0.2468
CC1=C(CCC1=O)C#C,0.1764
OC1COC23CN(C2)C13,0.2729
OCC1NC(=O)C11CC1,0.2791
CC#Cc1c(nn[nH]1)O,0.1921
OC1C2OCC3OC2C13,0.2967
OC1(CC1)C1(CN1)C=O,0.2186
OC1C2C3C4C3C1(O)C24,0.3012
C1CC1C2=CCC(=O)C2,0.2162
COC(C)C(=O)C1CC1,0.2253
C1CC23CN(CCO2)C13,0.2642
COC1C2CN2C1CO,0.3004
CC1=CC2CC(O)(C2)C1,0.2491
C1C2NC22COCC=C12,0.2474
N=COC1CC1OC=O,0.2779
C(C=O)C#CCC(=O)N,0.2069
C1C2OC11CC3OC3C21,0.3046
C#CC1CC2(CC2)O1,0.2561
Cc1c[nH]cc1N2CC2,0.2374
CCC(=O)N(C)C1CC1,0.2564
CC12C3C4C5C(C5N13)C24,0.3077
CC1OC1C1=NOC=C1,0.2441
CC12CN1CC1NC1C2,0.2893
CC(C)CC(C#C)C#C,0.2943
COc1cc(on1)C#C,0.2048
NC1C(CO)C1C#N,0.2652
CCC12CN(C)C1CO2,0.2792
ON=C1C2C3C1N=CN23,0.2154
COc1c(cno1)N,0.212
OCC(O)C(=O)CC#N,0.2315
CN1CC2OC2C1C=O,0.1956
CC12CN3CC1C23C=O,0.2083
C1CC1CC(=O)NC=N,0.2364
OC1C2C3CC1OCC23,0.3047
