canonical_smiles,gap
C#CC1CNC(=O)O1,0.278
N#CC1CNC(=O)O1,0.2735
C#CC1COC(=O)O1,0.294
N#CC1COC(=O)O1,0.294
N=C1C=C(C=O)CO1,0.1693
O=CC1=CC(=O)CC1,0.1544
N=C1CN=C(C=O)N1,0.1586
O=CC1=CCC(=O)C1,0.1847
O=CC1=CCC(=O)N1,0.1619
O=CC1=CNC(=O)C1,0.1815
O=CC1=NCC(=O)N1,0.1685
O=CC1=NCC(=O)O1,0.1834
[NH2+]=c1cc[c-](C=O)o1,0.1678
O=CC1C=CC(=O)C1,0.1943
N=C1CC(C=O)CO1,0.226
N=C1CCC(C=O)O1,0.2179
N=C1COC(C=O)O1,0.209
N=C1NC(C=O)CO1,0.1926
N=C1OCC(C=O)O1,0.2076
O=CC1CC(=O)CN1,0.1989
O=CC1CC(=O)CO1,0.2071
O=CC1CCC(=O)C1,0.2165
O=CC1CCC(=O)N1,0.2077
O=CC1CCC(=O)O1,0.2207
O=CC1CNC(=O)C1,0.2179
O=CC1CNC(=O)N1,0.2115
O=CC1CNC(=O)O1,0.2213
O=CC1COC(=O)C1,0.2256
O=CC1COC(=O)N1,0.2161
O=CC1COC(=O)O1,0.2219
O=CC1OCC(=O)O1,0.2157
O=CN1CCC(=O)C1,0.215
C#CC1C=C(C)CC1,0.2587
CC1=CC(C#N)CC1,0.2598
CC1=CC(C#N)NC1,0.2381
C#CC1C=C(C)CO1,0.254
CC1=CC(C#N)OC1,0.2544
C#CC1COC(C)=N1,0.2708
N#CC1CNC(N)=N1,0.2604
C#CC1COC(N)=N1,0.2685
N#CC1COC(N)=N1,0.2678
CC1=CC(C=O)CC1,0.2141
CC1=CC(C=O)OC1,0.203
CC1=CN(C=O)CC1,0.2063
CC1=NC(C=O)CO1,0.2136
NC1=NC(C=O)CO1,0.2031
C#CC1CC=C(C)C1,0.2599
CC1=CCC(C#N)C1,0.2607
C#CC1CN=C(C)O1,0.2674
CC1=NCC(C#N)O1,0.2671
N#CC1CN=C(N)N1,0.244
C#CC1CN=C(N)O1,0.2486
N#CC1CN=C(N)O1,0.2457
CC1=CCC(C=O)C1,0.2213
CC1=CCN(C=O)C1,0.2449
CC1=NCC(C=O)O1,0.216
CC1C=CC(C=O)C1,0.2164
CC1C=CN(C=O)C1,0.2085
CC1CN(C=O)C=N1,0.2218
CC1C=CC(C=O)O1,0.203
O=CC1C=CC(O)C1,0.2134
O=CN1C=CC(O)C1,0.2106
C#CC1C=CC(C)C1,0.2613
CC1C=CC(C#N)C1,0.2629
CC1C=CC(C#N)N1,0.2344
C#CC1C=CC(C)O1,0.2532
CC1C=CC(C#N)O1,0.2541
CN1C=NC(C#N)C1,0.2384
C#CC1C=CC(O)C1,0.2522
N#CC1C=CC(O)C1,0.2575
C#CC1=CCC(C)C1,0.2091
CC1CC=C(C#N)C1,0.2199
CC1CN=C(C#N)N1,0.1996
C#CC1=NCC(C)O1,0.2174
CC1CN=C(C#N)O1,0.2192
CN1CC=C(C#N)C1,0.1776
C#CC1=CCC(O)C1,0.2098
N#CC1=CCC(O)C1,0.2226
CC1CC(C=O)=CN1,0.1796
CC1CC=C(C=O)C1,0.1939
CC1CN=C(C=O)N1,0.1646
CC1CN=C(C=O)O1,0.1867
O=CC1=CCC(O)C1,0.1941
C#CC1=CC(C)CC1,0.2089
CC1C=C(C#N)CC1,0.2196
CC1CNC(C#N)=N1,0.1986
C#CC1=NC(C)CO1,0.217
CC1COC(C#N)=N1,0.2188
C#CC1=CC(C)OC1,0.2051
CC1C=C(C#N)CO1,0.2056
C#CC1=CC(O)CC1,0.209
N#CC1=CC(O)CC1,0.2216
C#CC1COC(C)C1,0.303
CC1CC(C#N)CO1,0.3046
C#CC1CCC(C)C1,0.311
CC1CCC(C#N)C1,0.3452
CC1CCC(C#N)N1,0.2725
C#CC1CCC(C)O1,0.2883
CC1CCC(C#N)O1,0.2957
CC1CNC(C#N)C1,0.2702
C#CC1CC(C)CO1,0.2917
CC1COC(C#N)C1,0.2968
C#CC1OCC(C)O1,0.2935
CC1COC(C#N)O1,0.3038
C#CC1COC(C)O1,0.2879
CC1OCC(C#N)O1,0.293
CN1CCC(C#N)C1,0.2571
C#CC1CCC(O)C1,0.3111
N#CC1CCC(O)C1,0.3209
N#CC1CC(O)CN1,0.2646
C#CC1CC(O)CO1,0.2857
N#CC1CC(O)CO1,0.2908
CC1CC(C=O)CO1,0.2235
CC1CCC(C=O)C1,0.2293
CC1CCC(C=O)O1,0.2187
CC1CCN(C=O)C1,0.2658
CC1COC(C=O)C1,0.2162
CC1COC(C=O)O1,0.2092
CC1OCC(C=O)O1,0.2202
O=CC1CCC(O)C1,0.2289
O=CN1CCC(O)C1,0.2653
O=CC1CC(O)CO1,0.2133
CC1C=C(C=O)CC1,0.1935
CC1CNC(C=O)=N1,0.1638
CC1COC(C=O)=N1,0.1865
CC1C=C(C=O)CO1,0.1827
CN1C=C(C=O)CC1,0.1734
O=CC1=CC(O)CC1,0.1914
CN=C1C=CC(=O)N1,0.1816
CN=C1C=CC(=O)O1,0.1869
CN=C1C=CC(C)O1,0.2066
CN=C1CN=C(C)N1,0.2234
CN=C1CC(=O)CO1,0.2084
CN=C1CCC(=O)N1,0.2415
CN=C1CCC(=O)O1,0.2533
CN=C1CNC(=O)N1,0.248
CN=C1CNC(=O)O1,0.2671
CN=C1COC(=N)N1,0.2459
CN=C1COC(=O)N1,0.2545
CN=C1COC(=O)O1,0.2675
CN=C1NC(=N)CO1,0.2443
CN=C1NC(=O)CO1,0.2434
CN=C1NCC(=O)N1,0.226
CN=C1C=C(C)CO1,0.2074
CN=C1C=C(N)CO1,0.2075
CN=C1CC(C)CO1,0.2759
CN=C1CC(O)CO1,0.2759
CN=C1CCC(C)O1,0.2743
CN=C1COC(C)O1,0.2789
CCC1=CC(=N)OC1,0.2152
CCC1=CC(=O)CC1,0.1938
CCC1=CC(=O)NC1,0.217
CCC1=CC(=O)OC1,0.226
CNC1=CC(=N)OC1,0.2109
CNC1=CC(=O)CC1,0.2088
CNC1=CC(=O)NC1,0.2159
CNC1=CC(=O)OC1,0.2184
[NH3+]Cc1cc(=O)o[cH-]1,0.2285
N=C1C=C(CO)CO1,0.2162
O=C1C=C(CO)CC1,0.1949
O=C1C=C(CO)CN1,0.2177
CC1C=C(CO)CC1,0.2587
CC1COC(CO)=N1,0.2748
CC1C=C(CO)CO1,0.2502
CCC1=CC(C)CC1,0.2573
CCC1=CC(C)OC1,0.2477
CCC1=CC(O)CC1,0.2568
CCC1=NC(C)CO1,0.2688
COC1=NC(C)CN1,0.2753
OCC1=CC(O)CC1,0.2577
CCC1=CCC(=O)C1,0.2243
CCC1=CCC(=O)N1,0.2145
CCC1=CNC(=O)C1,0.2096
CCC1=NCC(=N)N1,0.2309
CCC1=NCC(=O)N1,0.2353
CCC1=NCC(=O)O1,0.2499
CNC1=NCC(=O)N1,0.236
COC1=NCC(=N)N1,0.2424
COC1=NCC(=O)N1,0.2474
O=C1CC=C(CO)C1,0.225
O=C1CC=C(CO)N1,0.2118
O=C1CC(CO)=CN1,0.2087
N=C1CN=C(CO)N1,0.2229
O=C1CN=C(CO)N1,0.2353
O=C1CN=C(CO)O1,0.2499
CC1CC=C(CO)C1,0.2594
CC1CN=C(CO)O1,0.2757
CCC1=CCC(C)C1,0.2579
CCC1=CCC(O)C1,0.2598
CCC1=NCC(C)O1,0.2699
COC1=NCC(C)N1,0.2774
OCC1=CCC(O)C1,0.2609
CCC1C=CC(=O)C1,0.1917
CCC1C=CC(=O)N1,0.215
CCC1C=CC(=N)O1,0.2109
CCC1C=CC(=O)O1,0.2242
COC1C=CC(=O)C1,0.1901
COC1C=CC(=N)O1,0.2201
COC1C=CC(=O)O1,0.2194
[NH3+]C[c-]1ccc(=O)o1,0.1739
O=C1C=CC(CO)C1,0.1937
O=C1C=CC(CO)N1,0.213
N=C1C=CC(CO)O1,0.2128
CC1C=CC(CO)C1,0.2624
CC1C=CC(CO)O1,0.244
CCC1C=CC(C)C1,0.2614
CCC1C=CC(O)C1,0.2585
CCC1C=CC(C)O1,0.2475
COC1C=CC(C)C1,0.2624
COC1C=CC(O)C1,0.2519
COC1C=CC(C)O1,0.2607
OCC1C=CC(O)C1,0.2595
CC1=CCC(CO)C1,0.2601
CC1=NCC(CO)O1,0.2695
CCC1CC=C(C)C1,0.2597
CCC1CN=C(C)O1,0.2714
COC1CC=C(C)C1,0.2597
COC1CN=C(C)O1,0.2792
COC1CN=C(N)O1,0.2831
CCC1CC(=O)CO1,0.2196
CCC1CCC(=N)O1,0.2852
CCC1CCC(=O)C1,0.2227
CCC1CCC(=O)N1,0.2734
CCC1CCC(=O)O1,0.2791
CCC1CNC(=O)C1,0.2738
CCC1CNC(=O)N1,0.3047
CCC1CNC(=O)O1,0.3141
CCC1COC(=N)C1,0.2868
CCC1COC(=N)O1,0.3093
CCC1COC(=O)C1,0.2785
CCC1COC(=O)N1,0.3107
CCC1COC(=O)O1,0.3321
CCC1OCC(=N)O1,0.2888
CCC1OCC(=O)O1,0.2764
CCN1CCC(=O)C1,0.1933
COC1CC(=O)CO1,0.2225
COC1CCC(=N)O1,0.291
COC1CCC(=O)C1,0.2205
COC1CCC(=O)O1,0.2781
COC1CNC(=O)C1,0.2765
COC1CNC(=O)O1,0.3171
COC1COC(=N)C1,0.2847
COC1COC(=N)O1,0.3108
COC1COC(=O)C1,0.2786
COC1COC(=O)O1,0.3295
O=C1CNC(CO)C1,0.2099
O=C1COC(CO)C1,0.2206
N=C1CCC(CO)O1,0.2828
O=C1CCC(CO)C1,0.2229
O=C1CCC(CO)N1,0.2747
O=C1CCC(CO)O1,0.2781
O=C1CC(CO)CN1,0.275
O=C1NCC(CO)N1,0.3014
O=C1NCC(CO)O1,0.3134
N=C1CC(CO)CO1,0.2856
N=C1OCC(CO)O1,0.3087
O=C1CC(CO)CO1,0.2789
O=C1NC(CO)CO1,0.3074
O=C1OCC(CO)O1,0.3185
N=C1COC(CO)O1,0.2801
O=C1COC(CO)O1,0.2699
CC1=CC(CO)CC1,0.2544
CC1=CC(CO)OC1,0.2459
CC1=NC(CO)CO1,0.2637
CCC1C=C(C)CC1,0.2577
CCC1COC(C)=N1,0.2693
CCC1C=C(C)CO1,0.2489
COC1C=C(C)CC1,0.2597
COC1C=C(C)CO1,0.262
NC1=NC(CO)CO1,0.2755
CC1CC(CO)CO1,0.323
CC1CCC(CO)C1,0.3411
CC1CCC(CO)O1,0.3231
CC1COC(CO)C1,0.3312
CC1COC(CO)O1,0.3292
CC1OCC(CO)O1,0.3426
CCC1CC(C)CO1,0.3217
CCC1CC(O)CO1,0.3114
CCC1CCC(C)C1,0.3778
CCC1CCC(C)O1,0.3308
CCC1CCC(O)C1,0.3338
CCC1COC(C)C1,0.3202
CCC1COC(C)O1,0.343
CCC1OCC(C)O1,0.3394
COC1CC(C)CO1,0.3427
COC1CC(O)CO1,0.3233
COC1CCC(C)C1,0.3263
COC1CCC(C)O1,0.3397
COC1CCC(O)C1,0.3166
COC1COC(C)C1,0.3188
OCC1CC(O)CO1,0.3056
OCC1CCC(O)C1,0.3245
N#CC(=N)NC1CC1,0.2098
C#CC(=O)CC1CC1,0.2
N#CC(=O)CC1CC1,0.2004
C#CC(=O)CC1CN1,0.187
N#CC(=O)CC1CN1,0.1715
C#CC(=O)CC1CO1,0.2068
N#CC(=O)CC1CO1,0.1954
C#CC(=O)CN1CC1,0.1882
N#CC(=O)CN1CC1,0.1764
C#CC(=O)NC1CC1,0.2283
C#CC(=O)OC1CC1,0.2353
N#CC(=O)OC1CC1,0.2323
N=C(C=O)NC1CC1,0.1699
O=CC(=O)CC1CC1,0.1525
O=CC(=O)CC1CN1,0.1425
O=CC(=O)CC1CO1,0.1561
O=CC(=O)CN1CC1,0.1511
O=CC(=O)NC1CC1,0.1714
O=CC(=O)OC1CC1,0.1808
N#CC(N)=NC1CC1,0.2023
NC(C=O)=NC1CC1,0.1714
C#CC(C)CC1CC1,0.3141
CC(C#N)CC1CC1,0.3292
CC(C#N)CC1CN1,0.2904
C#CC(C)CC1CO1,0.314
CC(C#N)CC1CO1,0.3174
C#CC(C)CN1CC1,0.2956
CC(C#N)CN1CC1,0.2904
CC(C#N)NC1CC1,0.2595
C#CC(C)OC1CC1,0.2814
CC(C#N)OC1CC1,0.2913
N#CC(N)CC1CC1,0.2947
N#CC(N)CC1CN1,0.275
N#CC(N)CC1CO1,0.2848
N#CC(N)CN1CC1,0.2772
C#CC(O)CC1CC1,0.2932
N#CC(O)CC1CC1,0.3004
C#CC(O)CC1CN1,0.2711
N#CC(O)CC1CN1,0.2633
C#CC(O)CC1CO1,0.2923
N#CC(O)CC1CO1,0.2879
C#CC(O)CN1CC1,0.2667
N#CC(O)CN1CC1,0.2617
CC(C=O)CC1CC1,0.2261
CC(C=O)CC1CO1,0.2261
CC(C=O)CN1CC1,0.2176
CC(C=O)OC1CC1,0.2245
CN(C=O)CC1CC1,0.2725
CN(C=O)CC1CN1,0.2733
CN(C=O)CC1CO1,0.272
O=CC(O)CC1CC1,0.2274
O=CC(O)CC1CN1,0.2052
O=CC(O)CC1CO1,0.2299
O=CC(O)CN1CC1,0.2117
CN=C(C)OC1CC1,0.2697
CCC(=O)CC1CC1,0.2337
CCC(=O)CC1CN1,0.2268
CCC(=O)CC1CO1,0.2297
CCC(=O)CN1CC1,0.2166
CCC(=O)NC1CC1,0.267
CCC(=O)OC1CC1,0.2835
CNC(=O)CC1CC1,0.2749
CNC(=O)CC1CN1,0.2746
CNC(=O)CC1CO1,0.2725
CNC(=O)CN1CC1,0.2768
CNC(=O)NC1CC1,0.3004
CNC(=O)OC1CC1,0.3124
COC(=O)CC1CC1,0.2846
COC(=O)CC1CN1,0.2559
COC(=O)CC1CO1,0.2817
COC(=O)CN1CC1,0.252
COC(=O)NC1CC1,0.3068
NCC(=O)OC1CC1,0.2603
O=C(CO)CC1CC1,0.2353
O=C(CO)CC1CN1,0.2182
O=C(CO)CC1CO1,0.2382
O=C(CO)CN1CC1,0.1908
O=C(CO)NC1CC1,0.2651
O=C(CO)OC1CC1,0.2719
COC(C)=NC1CC1,0.2566
CC(CO)CC1CC1,0.3401
CC(CO)CC1CO1,0.3395
CC(CO)CN1CC1,0.308
CC(CO)OC1CC1,0.3256
CCC(C)CC1CC1,0.3571
CCC(C)CC1CO1,0.3442
CCC(C)CN1CC1,0.3161
CCC(C)OC1CC1,0.323
CCC(O)CC1CC1,0.3245
CCC(O)CC1CO1,0.3272
CCC(O)CN1CC1,0.2973
COC(C)CC1CC1,0.3347
COC(C)CC1CO1,0.33
COC(C)CN1CC1,0.3253
OCC(O)CC1CC1,0.3278
OCC(O)CC1CN1,0.2989
OCC(O)CC1CO1,0.317
OCC(O)CN1CC1,0.2929
CC(=O)C#CC1CC1,0.2072
CC(=O)C#CC1CN1,0.2012
CC(=O)C#CC1CO1,0.2045
NC(=O)C#CC1CC1,0.2323
NC(=O)C#CC1CN1,0.2229
NC(=O)C#CC1CO1,0.2292
CC(=N)OCC1CC1,0.2941
CC(=N)OCC1CN1,0.2777
CC(=N)OCC1CO1,0.2989
CC(=O)CCC1CC1,0.2336
CC(=O)CCC1CO1,0.2348
CC(=O)CCN1CC1,0.2229
CC(=O)COC1CC1,0.2151
CC(=O)NCC1CC1,0.2771
CC(=O)NCC1CN1,0.2752
CC(=O)NCC1CO1,0.278
CC(=O)OCC1CC1,0.2835
CC(=O)OCC1CN1,0.2519
CC(=O)OCC1CO1,0.2848
NC(=O)CCC1CC1,0.2787
NC(=O)CCC1CO1,0.2791
NC(=O)CCN1CC1,0.2633
NC(=O)COC1CC1,0.268
NC(=O)NCC1CC1,0.3006
NC(=O)NCC1CN1,0.2806
NC(=O)NCC1CO1,0.3038
NC(=O)OCC1CC1,0.322
NC(=O)OCC1CN1,0.3059
NC(=O)OCC1CO1,0.3231
O=C([O-])CCC1C[NH2+]1,0.2766
O=C([O-])C[NH2+]C1CC1,0.2687
CC(C)C#CC1CC1,0.2806
CC(C)C#CC1CN1,0.269
CC(C)C#CC1CO1,0.2735
CC(O)C#CC1CC1,0.275
CC(O)C#CC1CN1,0.26
CC(O)C#CC1CO1,0.2696
CC(C)CCC1CC1,0.3557
CC(C)CCC1CO1,0.3468
CC(C)CCN1CC1,0.3142
CC(C)COC1CC1,0.3312
CC(C)OCC1CC1,0.3328
CC(C)OCC1CN1,0.3209
CC(C)OCC1CO1,0.3331
CC(O)CCC1CC1,0.3311
CC(O)CCC1CO1,0.3359
CC(O)CCN1CC1,0.3034
CC(O)COC1CC1,0.3374
C#CC12CC(C1)C2=O,0.2446
N#CC12CC(C1)C2=O,0.2532
C#CC12CC(N1)C2=O,0.2407
N#CC12CC(N1)C2=O,0.2486
C#CC12CC(O1)C2=O,0.2325
N#CC12CC(O1)C2=O,0.2404
O=CC12CC(C1)C2=O,0.2097
O=CC12CC(N1)C2=O,0.2077
O=CC12CC(O1)C2=O,0.2116
C#CC12CC(C1)C2C,0.3002
CC1C2CC1(C#N)C2,0.3285
CC1C2CC1(C#N)N2,0.2677
C#CC12CC(O1)C2C,0.2541
CC1C2CC1(C#N)O2,0.2558
C#CC12CN(C1)C2C,0.2752
CC1N2CC1(C#N)C2,0.2728
C#CC12CC(C1)N2C,0.247
CN1C2CC1(C#N)C2,0.2459
N#CC12CC(N1)C2N,0.2548
N#CC12CC(O1)C2N,0.2444
C#CC12CC(C1)C2O,0.2857
N#CC12CC(C1)C2O,0.3085
C#CC12CC(N1)C2O,0.265
N#CC12CC(N1)C2O,0.268
C#CC12CC(O1)C2O,0.2523
N#CC12CC(O1)C2O,0.2555
CC1C2CC1(C=O)C2,0.2168
CC1C2CC1(C=O)O2,0.2089
CC1N2CC1(C=O)C2,0.1888
CN1C2CC1(C=O)C2,0.1911
O=CC12CC(C1)C2O,0.2151
O=CC12CC(N1)C2O,0.2067
O=CC12CC(O1)C2O,0.2076
CCC12CC(C1)C2=O,0.2505
CCC12CC(N1)C2=O,0.2468
CCC12CC(O1)C2=O,0.2438
COC12CC(C1)C2=O,0.237
O=C1C2CC1(CO)C2,0.2516
O=C1C2CC1(CO)N2,0.2443
O=C1C2CC1(CO)O2,0.2444
CC1C2CC1(CO)C2,0.3381
CC1C2CC1(CO)O2,0.3159
CC1N2CC1(CO)C2,0.2894
CCC12CC(C1)C2C,0.3708
CCC12CC(C1)C2O,0.3214
CCC12CC(O1)C2C,0.3237
CCC12CC(O1)C2O,0.3299
CCC12CN(C1)C2C,0.3015
COC12CC(C1)C2C,0.3447
COC12CC(C1)C2O,0.3287
COC12CN(C1)C2C,0.3209
OCC12CC(C1)C2O,0.3125
OCC12CC(O1)C2O,0.3211
N#CC12CC(=N)N1C2,0.2434
C#CC12CC1C(=N)O2,0.2507
N#CC12CC1C(=N)O2,0.2597
C#CC12CC(=O)C1C2,0.225
N#CC12CC(=O)C1C2,0.2258
C#CC12CC(=O)N1C2,0.2309
N#CC12CC(=O)N1C2,0.2329
C#CC12CC(=O)C1N2,0.2092
N#CC12CC(=O)C1N2,0.2155
C#CC12CC(=O)C1O2,0.2093
N#CC12CC(=O)C1O2,0.2129
C#CC12CC1C(=O)N2,0.2374
C#CC12CC1C(=O)O2,0.247
N#CC12CC1C(=O)O2,0.2616
N=C1OC2(C=O)CC12,0.2187
O=CC12CC(=O)C1N2,0.1993
O=CC12CC(=O)C1O2,0.1946
O=CC12CC(=O)C1C2,0.2082
O=CC12CC1C(=O)N2,0.2099
O=CC12CC1C(=O)O2,0.2207
O=CC12CC(=O)N1C2,0.2087
C#CC12CC(C)C1C2,0.2708
CC1CC2(C#N)CC12,0.289
C#CC12CC(C)N1C2,0.2536
CC1CC2(C#N)CN12,0.259
C#CC12CC(C)C1N2,0.2543
CC1CC2(C#N)NC12,0.2625
C#CC12CC(C)C1O2,0.2633
CC1CC2(C#N)OC12,0.2746
CC1NC2(C#N)CC12,0.2443
C#CC12CC1C(C)O2,0.249
CC1OC2(C#N)CC12,0.2563
CN1CC2(C#N)CC12,0.248
C#CC12CC(O)C1C2,0.271
N#CC12CC(O)C1C2,0.2885
C#CC12CC(O)C1N2,0.2583
N#CC12CC(O)C1N2,0.2656
C#CC12CC(O)C1O2,0.2617
N#CC12CC(O)C1O2,0.2661
CC1CC2(C=O)CC12,0.2266
CC1CC2(C=O)CN12,0.2137
CC1CC2(C=O)NC12,0.2175
CC1CC2(C=O)OC12,0.2205
CC1OC2(C=O)CC12,0.2191
CN1CC2(C=O)CC12,0.2007
O=CC12CC(O)C1C2,0.226
O=CC12CC(O)C1N2,0.2204
O=CC12CC(O)C1O2,0.2196
CCC12CC(=O)C1N2,0.2213
CCC12CC(=O)C1O2,0.2164
CCC12CC1C(=N)O2,0.2793
CCC12CC(=O)C1C2,0.2327
CCC12CC1C(=O)N2,0.2547
CCC12CC1C(=O)O2,0.2766
CCC12CC(=O)N1C2,0.2374
COC12CC(=O)C1C2,0.2314
O=C1CC2(CO)NC12,0.2211
O=C1CC2(CO)OC12,0.2174
N=C1OC2(CO)CC12,0.2789
O=C1CC2(CO)CC12,0.2319
O=C1NC2(CO)CC12,0.2543
O=C1OC2(CO)CC12,0.2789
O=C1CC2(CO)CN12,0.2375
CC1CC2(CO)CC12,0.322
CC1CC2(CO)CN12,0.314
CC1CC2(CO)NC12,0.2876
CC1CC2(CO)OC12,0.3272
CC1OC2(CO)CC12,0.3016
CCC12CC(C)C1O2,0.3285
CCC12CC(O)C1N2,0.3144
CCC12CC(O)C1O2,0.3248
CCC12CC(C)C1C2,0.3305
CCC12CC1C(C)O2,0.3121
CCC12CC(O)C1C2,0.322
COC12CC(C)C1C2,0.3324
COC12CC(O)C1C2,0.3142
COC12CC1N(C)C2,0.2952
OCC12CC(O)C1N2,0.3132
OCC12CC(O)C1O2,0.3196
OCC12CC(O)C1C2,0.3199
C#CC12C=CC(C1)C2,0.2394
C#CC12C=CC(C1)O2,0.2344
N#CC12C=CC(C1)C2,0.2413
N#CC12C=CC(C1)N2,0.2371
N#CC12C=CC(C1)O2,0.236
C#CC12CCC(C1)C2,0.3011
C#CC12CC(CO1)C2,0.273
C#CC12COC(C1)C2,0.2836
C#CC12CCC(C1)O2,0.2698
N#CC12CCC(C1)C2,0.3305
N#CC12CC(CN1)C2,0.2657
N#CC12CC(CO1)C2,0.2772
N#CC12COC(C1)C2,0.2809
N#CC12CCC(C1)N2,0.2772
N#CC12CCC(C1)O2,0.2718
N#CC12CCN(C1)C2,0.2695
O=CC12C=CC(C1)C2,0.2139
O=CC12C=CC(C1)N2,0.2029
O=CC12C=CC(C1)O2,0.2148
O=CC12CCC(C1)C2,0.224
O=CC12CC(CO1)C2,0.2167
O=CC12COC(C1)C2,0.2182
O=CC12CCC(C1)O2,0.218
CCC12C=CC(C1)C2,0.2389
CCC12C=CC(C1)O2,0.235
COC12C=CC(C1)C2,0.2406
OCC12C=CC(C1)C2,0.2407
OCC12C=CC(C1)O2,0.2373
CCC12CCC(C1)C2,0.3666
CCC12CC(CO1)C2,0.3202
CCC12COC(C1)C2,0.3125
CCC12CCC(C1)O2,0.3241
COC12CCC(C1)C2,0.3281
COC12COC(C1)C2,0.3168
OCC12CCC(C1)C2,0.3359
OCC12CC(CO1)C2,0.3272
OCC12COC(C1)C2,0.2996
OCC12CCC(C1)O2,0.3213
CC1C(=N)OC12CC2,0.2771
CC1C(=O)CC12CC2,0.219
CC1C(=O)CC12CN2,0.2146
CC1C(=O)CC12CO2,0.2149
CC1C(=O)NC12CC2,0.2751
CC1C(=O)OC12CC2,0.2813
CN1C(=O)CC12CC2,0.2671
N=C1OC2(CC2)C1N,0.2683
NC1C(=O)OC12CC2,0.256
N=C1OC2(CC2)C1O,0.2712
O=C1CC2(CC2)C1O,0.215
O=C1CC2(CN2)C1O,0.2054
O=C1CC2(CO2)C1O,0.2066
O=C1NC2(CC2)C1O,0.2656
O=C1OC2(CC2)C1O,0.2597
CC1CC2(CC2)C1=O,0.2156
CC1CC2(CN2)C1=O,0.2058
CC1CC2(CO2)C1=O,0.2034
CC1NC2(CC2)C1=O,0.2087
CC1OC2(CC2)C1=O,0.2174
CN1CC2(CC2)C1=O,0.2752
CN1CC2(CN2)C1=O,0.2643
CN1CC2(CO2)C1=O,0.2605
O=C1C(O)CC12CC2,0.205
O=C1C(O)CC12CN2,0.2012
O=C1C(O)CC12CO2,0.1993
CC1C(O)CC12CC2,0.3203
CC1C(O)CC12CN2,0.306
CC1C(O)CC12CO2,0.3196
CC1CC2(CC2)C1C,0.3433
CC1CC2(CC2)C1O,0.3195
CC1CC2(CN2)C1O,0.3025
CC1CC2(CO2)C1C,0.3284
CC1CC2(CO2)C1O,0.3209
CC1N(C)CC12CO2,0.286
CC1OC2(CC2)C1C,0.3061
CC1OC2(CC2)C1O,0.2958
OC1CC2(CC2)C1O,0.3131
OC1CC2(CN2)C1O,0.3221
OC1CC2(CO2)C1O,0.3109
C#CC1CC2(CC2)C1,0.3035
C#CC1CC2(CC2)O1,0.2561
C#CC1CC2(CO2)C1,0.3048
N#CC1CC2(CC2)C1,0.3154
N#CC1CC2(CC2)N1,0.252
N#CC1CC2(CC2)O1,0.2557
N#CC1CC2(CN2)C1,0.2865
N#CC1CC2(CO2)C1,0.3058
O=CC1CC2(CC2)C1,0.2229
O=CC1CC2(CC2)O1,0.2041
O=CC1CC2(CN2)C1,0.2253
O=CC1CC2(CO2)C1,0.2265
O=CN1CC2(CC2)C1,0.2653
O=CN1CC2(CN2)C1,0.2649
O=CN1CC2(CO2)C1,0.2649
CN=C1CC2(CC2)O1,0.2707
CCC1CC2(CC2)C1,0.3482
CCC1CC2(CC2)O1,0.3063
CCC1CC2(CO2)C1,0.3341
CCN1CC2(CO2)C1,0.2971
COC1CC2(CC2)C1,0.3267
COC1CC2(CN2)C1,0.3175
COC1CC2(CO2)C1,0.3228
OCC1CC2(CC2)C1,0.3365
OCC1CC2(CC2)O1,0.3015
OCC1CC2(CN2)C1,0.3117
OCC1CC2(CO2)C1,0.3304
N=C1C=CC2(CC2)O1,0.1958
O=C1C=CC2(CC2)C1,0.1918
O=C1C=CC2(CN2)C1,0.1914
O=C1C=CC2(CO2)C1,0.1881
O=C1C=CC2(CC2)N1,0.2051
O=C1C=CC2(CC2)O1,0.213
N=C1CC2(CC2)CO1,0.2858
N=C1CC2(CN2)CO1,0.2798
N=C1CC2(CO1)CO2,0.2818
N=C1CCC2(CC2)O1,0.2748
N=C1OCC2(CC2)O1,0.3042
O=C1CC2(CC2)CN1,0.2743
O=C1CC2(CC2)CO1,0.2774
O=C1CC2(CN1)CN2,0.2757
O=C1CC2(CN2)CO1,0.275
O=C1CC2(CN1)CO2,0.2751
O=C1CC2(CO1)CO2,0.2757
O=C1CCC2(CC2)C1,0.2212
O=C1CCC2(CC2)N1,0.2675
O=C1CCC2(CC2)O1,0.2762
O=C1CCC2(CN2)C1,0.2179
O=C1CCC2(CO2)C1,0.2213
O=C1COC2(CC2)C1,0.2188
O=C1NC2(CC2)CO1,0.2978
O=C1NCC2(CC2)N1,0.2929
O=C1NCC2(CC2)O1,0.3122
O=C1OCC2(CC2)O1,0.3201
CC1=CC2(CC1)CC2,0.244
CC1=CC2(CC2)OC1,0.2278
CC1=CC2(CC1)CN2,0.2359
CC1=CC2(CC1)CO2,0.2478
CC1=NC2(CC2)CO1,0.2521
NC1=NC2(CC2)CO1,0.2642
CC1=CCC2(CC2)C1,0.2603
CC1=CCC2(CO2)C1,0.2628
CC1=NCC2(CC2)O1,0.2607
CC1C=CC2(CC2)C1,0.246
CC1C=CC2(CN2)C1,0.2447
CC1C=CC2(CO2)C1,0.2505
CC1C=CC2(CC2)O1,0.226
OC1C=CC2(CC2)C1,0.246
